index,char,char_name,font_file,font_size,background_color,file_name
32,ș,s_comma,arial-ro.ttf,18,235,./chars/2863_arial-ro.ttf_fs_18_bc_235.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,245,./chars/2864_arial-ro.ttf_fs_18_bc_245.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,0,./chars/2865_arial-ro.ttf_fs_18_bc_0.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,10,./chars/2866_arial-ro.ttf_fs_18_bc_10.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,20,./chars/2867_arial-ro.ttf_fs_18_bc_20.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,30,./chars/2868_arial-ro.ttf_fs_18_bc_30.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,135,./chars/2869_arial-ro.ttf_fs_18_bc_135.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,145,./chars/2870_arial-ro.ttf_fs_18_bc_145.s_comma.png
32,ș,s_comma,arial-ro.ttf,18,155,./chars/2871_arial-ro.ttf_fs_18_bc_155.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,215,./chars/2872_arial-ro.ttf_fs_24_bc_215.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,225,./chars/2873_arial-ro.ttf_fs_24_bc_225.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,235,./chars/2874_arial-ro.ttf_fs_24_bc_235.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,245,./chars/2875_arial-ro.ttf_fs_24_bc_245.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,0,./chars/2876_arial-ro.ttf_fs_24_bc_0.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,10,./chars/2877_arial-ro.ttf_fs_24_bc_10.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,20,./chars/2878_arial-ro.ttf_fs_24_bc_20.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,30,./chars/2879_arial-ro.ttf_fs_24_bc_30.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,135,./chars/2880_arial-ro.ttf_fs_24_bc_135.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,145,./chars/2881_arial-ro.ttf_fs_24_bc_145.s_comma.png
32,ș,s_comma,arial-ro.ttf,24,155,./chars/2882_arial-ro.ttf_fs_24_bc_155.s_comma.png
33,t,t,arial-ro.ttf,18,215,./chars/2883_arial-ro.ttf_fs_18_bc_215.t.png
33,t,t,arial-ro.ttf,18,225,./chars/2884_arial-ro.ttf_fs_18_bc_225.t.png
33,t,t,arial-ro.ttf,18,235,./chars/2885_arial-ro.ttf_fs_18_bc_235.t.png
33,t,t,arial-ro.ttf,18,245,./chars/2886_arial-ro.ttf_fs_18_bc_245.t.png
33,t,t,arial-ro.ttf,18,0,./chars/2887_arial-ro.ttf_fs_18_bc_0.t.png
33,t,t,arial-ro.ttf,18,10,./chars/2888_arial-ro.ttf_fs_18_bc_10.t.png
33,t,t,arial-ro.ttf,18,20,./chars/2889_arial-ro.ttf_fs_18_bc_20.t.png
33,t,t,arial-ro.ttf,18,30,./chars/2890_arial-ro.ttf_fs_18_bc_30.t.png
33,t,t,arial-ro.ttf,18,135,./chars/2891_arial-ro.ttf_fs_18_bc_135.t.png
33,t,t,arial-ro.ttf,18,145,./chars/2892_arial-ro.ttf_fs_18_bc_145.t.png
33,t,t,arial-ro.ttf,18,155,./chars/2893_arial-ro.ttf_fs_18_bc_155.t.png
33,t,t,arial-ro.ttf,24,215,./chars/2894_arial-ro.ttf_fs_24_bc_215.t.png
33,t,t,arial-ro.ttf,24,225,./chars/2895_arial-ro.ttf_fs_24_bc_225.t.png
33,t,t,arial-ro.ttf,24,235,./chars/2896_arial-ro.ttf_fs_24_bc_235.t.png
33,t,t,arial-ro.ttf,24,245,./chars/2897_arial-ro.ttf_fs_24_bc_245.t.png
33,t,t,arial-ro.ttf,24,0,./chars/2898_arial-ro.ttf_fs_24_bc_0.t.png
33,t,t,arial-ro.ttf,24,10,./chars/2899_arial-ro.ttf_fs_24_bc_10.t.png
33,t,t,arial-ro.ttf,24,20,./chars/2900_arial-ro.ttf_fs_24_bc_20.t.png
33,t,t,arial-ro.ttf,24,30,./chars/2901_arial-ro.ttf_fs_24_bc_30.t.png
33,t,t,arial-ro.ttf,24,135,./chars/2902_arial-ro.ttf_fs_24_bc_135.t.png
33,t,t,arial-ro.ttf,24,145,./chars/2903_arial-ro.ttf_fs_24_bc_145.t.png
33,t,t,arial-ro.ttf,24,155,./chars/2904_arial-ro.ttf_fs_24_bc_155.t.png
34,ț,t_comma,arial-ro.ttf,18,215,./chars/2905_arial-ro.ttf_fs_18_bc_215.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,225,./chars/2906_arial-ro.ttf_fs_18_bc_225.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,235,./chars/2907_arial-ro.ttf_fs_18_bc_235.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,245,./chars/2908_arial-ro.ttf_fs_18_bc_245.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,0,./chars/2909_arial-ro.ttf_fs_18_bc_0.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,10,./chars/2910_arial-ro.ttf_fs_18_bc_10.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,20,./chars/2911_arial-ro.ttf_fs_18_bc_20.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,30,./chars/2912_arial-ro.ttf_fs_18_bc_30.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,135,./chars/2913_arial-ro.ttf_fs_18_bc_135.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,145,./chars/2914_arial-ro.ttf_fs_18_bc_145.t_comma.png
34,ț,t_comma,arial-ro.ttf,18,155,./chars/2915_arial-ro.ttf_fs_18_bc_155.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,215,./chars/2916_arial-ro.ttf_fs_24_bc_215.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,225,./chars/2917_arial-ro.ttf_fs_24_bc_225.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,235,./chars/2918_arial-ro.ttf_fs_24_bc_235.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,245,./chars/2919_arial-ro.ttf_fs_24_bc_245.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,0,./chars/2920_arial-ro.ttf_fs_24_bc_0.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,10,./chars/2921_arial-ro.ttf_fs_24_bc_10.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,20,./chars/2922_arial-ro.ttf_fs_24_bc_20.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,30,./chars/2923_arial-ro.ttf_fs_24_bc_30.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,135,./chars/2924_arial-ro.ttf_fs_24_bc_135.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,145,./chars/2925_arial-ro.ttf_fs_24_bc_145.t_comma.png
34,ț,t_comma,arial-ro.ttf,24,155,./chars/2926_arial-ro.ttf_fs_24_bc_155.t_comma.png
35,u,u,arial-ro.ttf,18,215,./chars/2927_arial-ro.ttf_fs_18_bc_215.u.png
35,u,u,arial-ro.ttf,18,225,./chars/2928_arial-ro.ttf_fs_18_bc_225.u.png
35,u,u,arial-ro.ttf,18,235,./chars/2929_arial-ro.ttf_fs_18_bc_235.u.png
35,u,u,arial-ro.ttf,18,245,./chars/2930_arial-ro.ttf_fs_18_bc_245.u.png
35,u,u,arial-ro.ttf,18,0,./chars/2931_arial-ro.ttf_fs_18_bc_0.u.png
35,u,u,arial-ro.ttf,18,10,./chars/2932_arial-ro.ttf_fs_18_bc_10.u.png
35,u,u,arial-ro.ttf,18,20,./chars/2933_arial-ro.ttf_fs_18_bc_20.u.png
35,u,u,arial-ro.ttf,18,30,./chars/2934_arial-ro.ttf_fs_18_bc_30.u.png
35,u,u,arial-ro.ttf,18,135,./chars/2935_arial-ro.ttf_fs_18_bc_135.u.png
35,u,u,arial-ro.ttf,18,145,./chars/2936_arial-ro.ttf_fs_18_bc_145.u.png
35,u,u,arial-ro.ttf,18,155,./chars/2937_arial-ro.ttf_fs_18_bc_155.u.png
35,u,u,arial-ro.ttf,24,215,./chars/2938_arial-ro.ttf_fs_24_bc_215.u.png
35,u,u,arial-ro.ttf,24,225,./chars/2939_arial-ro.ttf_fs_24_bc_225.u.png
35,u,u,arial-ro.ttf,24,235,./chars/2940_arial-ro.ttf_fs_24_bc_235.u.png
35,u,u,arial-ro.ttf,24,245,./chars/2941_arial-ro.ttf_fs_24_bc_245.u.png
35,u,u,arial-ro.ttf,24,0,./chars/2942_arial-ro.ttf_fs_24_bc_0.u.png
35,u,u,arial-ro.ttf,24,10,./chars/2943_arial-ro.ttf_fs_24_bc_10.u.png
35,u,u,arial-ro.ttf,24,20,./chars/2944_arial-ro.ttf_fs_24_bc_20.u.png
35,u,u,arial-ro.ttf,24,30,./chars/2945_arial-ro.ttf_fs_24_bc_30.u.png
35,u,u,arial-ro.ttf,24,135,./chars/2946_arial-ro.ttf_fs_24_bc_135.u.png
35,u,u,arial-ro.ttf,24,145,./chars/2947_arial-ro.ttf_fs_24_bc_145.u.png
35,u,u,arial-ro.ttf,24,155,./chars/2948_arial-ro.ttf_fs_24_bc_155.u.png
36,v,v,arial-ro.ttf,18,215,./chars/2949_arial-ro.ttf_fs_18_bc_215.v.png
36,v,v,arial-ro.ttf,18,225,./chars/2950_arial-ro.ttf_fs_18_bc_225.v.png
36,v,v,arial-ro.ttf,18,235,./chars/2951_arial-ro.ttf_fs_18_bc_235.v.png
36,v,v,arial-ro.ttf,18,245,./chars/2952_arial-ro.ttf_fs_18_bc_245.v.png
36,v,v,arial-ro.ttf,18,0,./chars/2953_arial-ro.ttf_fs_18_bc_0.v.png
36,v,v,arial-ro.ttf,18,10,./chars/2954_arial-ro.ttf_fs_18_bc_10.v.png
36,v,v,arial-ro.ttf,18,20,./chars/2955_arial-ro.ttf_fs_18_bc_20.v.png
36,v,v,arial-ro.ttf,18,30,./chars/2956_arial-ro.ttf_fs_18_bc_30.v.png
36,v,v,arial-ro.ttf,18,135,./chars/2957_arial-ro.ttf_fs_18_bc_135.v.png
36,v,v,arial-ro.ttf,18,145,./chars/2958_arial-ro.ttf_fs_18_bc_145.v.png
36,v,v,arial-ro.ttf,18,155,./chars/2959_arial-ro.ttf_fs_18_bc_155.v.png
36,v,v,arial-ro.ttf,24,215,./chars/2960_arial-ro.ttf_fs_24_bc_215.v.png
36,v,v,arial-ro.ttf,24,225,./chars/2961_arial-ro.ttf_fs_24_bc_225.v.png
36,v,v,arial-ro.ttf,24,235,./chars/2962_arial-ro.ttf_fs_24_bc_235.v.png
36,v,v,arial-ro.ttf,24,245,./chars/2963_arial-ro.ttf_fs_24_bc_245.v.png
36,v,v,arial-ro.ttf,24,0,./chars/2964_arial-ro.ttf_fs_24_bc_0.v.png
36,v,v,arial-ro.ttf,24,10,./chars/2965_arial-ro.ttf_fs_24_bc_10.v.png
36,v,v,arial-ro.ttf,24,20,./chars/2966_arial-ro.ttf_fs_24_bc_20.v.png
36,v,v,arial-ro.ttf,24,30,./chars/2967_arial-ro.ttf_fs_24_bc_30.v.png
36,v,v,arial-ro.ttf,24,135,./chars/2968_arial-ro.ttf_fs_24_bc_135.v.png
36,v,v,arial-ro.ttf,24,145,./chars/2969_arial-ro.ttf_fs_24_bc_145.v.png
36,v,v,arial-ro.ttf,24,155,./chars/2970_arial-ro.ttf_fs_24_bc_155.v.png
37,w,w,arial-ro.ttf,18,215,./chars/2971_arial-ro.ttf_fs_18_bc_215.w.png
37,w,w,arial-ro.ttf,18,225,./chars/2972_arial-ro.ttf_fs_18_bc_225.w.png
37,w,w,arial-ro.ttf,18,235,./chars/2973_arial-ro.ttf_fs_18_bc_235.w.png
37,w,w,arial-ro.ttf,18,245,./chars/2974_arial-ro.ttf_fs_18_bc_245.w.png
37,w,w,arial-ro.ttf,18,0,./chars/2975_arial-ro.ttf_fs_18_bc_0.w.png
37,w,w,arial-ro.ttf,18,10,./chars/2976_arial-ro.ttf_fs_18_bc_10.w.png
37,w,w,arial-ro.ttf,18,20,./chars/2977_arial-ro.ttf_fs_18_bc_20.w.png
37,w,w,arial-ro.ttf,18,30,./chars/2978_arial-ro.ttf_fs_18_bc_30.w.png
37,w,w,arial-ro.ttf,18,135,./chars/2979_arial-ro.ttf_fs_18_bc_135.w.png
37,w,w,arial-ro.ttf,18,145,./chars/2980_arial-ro.ttf_fs_18_bc_145.w.png
37,w,w,arial-ro.ttf,18,155,./chars/2981_arial-ro.ttf_fs_18_bc_155.w.png
37,w,w,arial-ro.ttf,24,215,./chars/2982_arial-ro.ttf_fs_24_bc_215.w.png
37,w,w,arial-ro.ttf,24,225,./chars/2983_arial-ro.ttf_fs_24_bc_225.w.png
37,w,w,arial-ro.ttf,24,235,./chars/2984_arial-ro.ttf_fs_24_bc_235.w.png
37,w,w,arial-ro.ttf,24,245,./chars/2985_arial-ro.ttf_fs_24_bc_245.w.png
37,w,w,arial-ro.ttf,24,0,./chars/2986_arial-ro.ttf_fs_24_bc_0.w.png
37,w,w,arial-ro.ttf,24,10,./chars/2987_arial-ro.ttf_fs_24_bc_10.w.png
37,w,w,arial-ro.ttf,24,20,./chars/2988_arial-ro.ttf_fs_24_bc_20.w.png
37,w,w,arial-ro.ttf,24,30,./chars/2989_arial-ro.ttf_fs_24_bc_30.w.png
37,w,w,arial-ro.ttf,24,135,./chars/2990_arial-ro.ttf_fs_24_bc_135.w.png
37,w,w,arial-ro.ttf,24,145,./chars/2991_arial-ro.ttf_fs_24_bc_145.w.png
37,w,w,arial-ro.ttf,24,155,./chars/2992_arial-ro.ttf_fs_24_bc_155.w.png
38,x,x,arial-ro.ttf,18,215,./chars/2993_arial-ro.ttf_fs_18_bc_215.x.png
38,x,x,arial-ro.ttf,18,225,./chars/2994_arial-ro.ttf_fs_18_bc_225.x.png
38,x,x,arial-ro.ttf,18,235,./chars/2995_arial-ro.ttf_fs_18_bc_235.x.png
38,x,x,arial-ro.ttf,18,245,./chars/2996_arial-ro.ttf_fs_18_bc_245.x.png
38,x,x,arial-ro.ttf,18,0,./chars/2997_arial-ro.ttf_fs_18_bc_0.x.png
38,x,x,arial-ro.ttf,18,10,./chars/2998_arial-ro.ttf_fs_18_bc_10.x.png
38,x,x,arial-ro.ttf,18,20,./chars/2999_arial-ro.ttf_fs_18_bc_20.x.png
38,x,x,arial-ro.ttf,18,30,./chars/3000_arial-ro.ttf_fs_18_bc_30.x.png
38,x,x,arial-ro.ttf,18,135,./chars/3001_arial-ro.ttf_fs_18_bc_135.x.png
38,x,x,arial-ro.ttf,18,145,./chars/3002_arial-ro.ttf_fs_18_bc_145.x.png
38,x,x,arial-ro.ttf,18,155,./chars/3003_arial-ro.ttf_fs_18_bc_155.x.png
38,x,x,arial-ro.ttf,24,215,./chars/3004_arial-ro.ttf_fs_24_bc_215.x.png
38,x,x,arial-ro.ttf,24,225,./chars/3005_arial-ro.ttf_fs_24_bc_225.x.png
38,x,x,arial-ro.ttf,24,235,./chars/3006_arial-ro.ttf_fs_24_bc_235.x.png
38,x,x,arial-ro.ttf,24,245,./chars/3007_arial-ro.ttf_fs_24_bc_245.x.png
38,x,x,arial-ro.ttf,24,0,./chars/3008_arial-ro.ttf_fs_24_bc_0.x.png
38,x,x,arial-ro.ttf,24,10,./chars/3009_arial-ro.ttf_fs_24_bc_10.x.png
38,x,x,arial-ro.ttf,24,20,./chars/3010_arial-ro.ttf_fs_24_bc_20.x.png
38,x,x,arial-ro.ttf,24,30,./chars/3011_arial-ro.ttf_fs_24_bc_30.x.png
38,x,x,arial-ro.ttf,24,135,./chars/3012_arial-ro.ttf_fs_24_bc_135.x.png
38,x,x,arial-ro.ttf,24,145,./chars/3013_arial-ro.ttf_fs_24_bc_145.x.png
38,x,x,arial-ro.ttf,24,155,./chars/3014_arial-ro.ttf_fs_24_bc_155.x.png
39,y,y,arial-ro.ttf,18,215,./chars/3015_arial-ro.ttf_fs_18_bc_215.y.png
39,y,y,arial-ro.ttf,18,225,./chars/3016_arial-ro.ttf_fs_18_bc_225.y.png
39,y,y,arial-ro.ttf,18,235,./chars/3017_arial-ro.ttf_fs_18_bc_235.y.png
39,y,y,arial-ro.ttf,18,245,./chars/3018_arial-ro.ttf_fs_18_bc_245.y.png
39,y,y,arial-ro.ttf,18,0,./chars/3019_arial-ro.ttf_fs_18_bc_0.y.png
39,y,y,arial-ro.ttf,18,10,./chars/3020_arial-ro.ttf_fs_18_bc_10.y.png
39,y,y,arial-ro.ttf,18,20,./chars/3021_arial-ro.ttf_fs_18_bc_20.y.png
39,y,y,arial-ro.ttf,18,30,./chars/3022_arial-ro.ttf_fs_18_bc_30.y.png
39,y,y,arial-ro.ttf,18,135,./chars/3023_arial-ro.ttf_fs_18_bc_135.y.png
39,y,y,arial-ro.ttf,18,145,./chars/3024_arial-ro.ttf_fs_18_bc_145.y.png
39,y,y,arial-ro.ttf,18,155,./chars/3025_arial-ro.ttf_fs_18_bc_155.y.png
39,y,y,arial-ro.ttf,24,215,./chars/3026_arial-ro.ttf_fs_24_bc_215.y.png
39,y,y,arial-ro.ttf,24,225,./chars/3027_arial-ro.ttf_fs_24_bc_225.y.png
39,y,y,arial-ro.ttf,24,235,./chars/3028_arial-ro.ttf_fs_24_bc_235.y.png
39,y,y,arial-ro.ttf,24,245,./chars/3029_arial-ro.ttf_fs_24_bc_245.y.png
39,y,y,arial-ro.ttf,24,0,./chars/3030_arial-ro.ttf_fs_24_bc_0.y.png
39,y,y,arial-ro.ttf,24,10,./chars/3031_arial-ro.ttf_fs_24_bc_10.y.png
39,y,y,arial-ro.ttf,24,20,./chars/3032_arial-ro.ttf_fs_24_bc_20.y.png
39,y,y,arial-ro.ttf,24,30,./chars/3033_arial-ro.ttf_fs_24_bc_30.y.png
39,y,y,arial-ro.ttf,24,135,./chars/3034_arial-ro.ttf_fs_24_bc_135.y.png
39,y,y,arial-ro.ttf,24,145,./chars/3035_arial-ro.ttf_fs_24_bc_145.y.png
39,y,y,arial-ro.ttf,24,155,./chars/3036_arial-ro.ttf_fs_24_bc_155.y.png
40,z,z,arial-ro.ttf,18,215,./chars/3037_arial-ro.ttf_fs_18_bc_215.z.png
40,z,z,arial-ro.ttf,18,225,./chars/3038_arial-ro.ttf_fs_18_bc_225.z.png
40,z,z,arial-ro.ttf,18,235,./chars/3039_arial-ro.ttf_fs_18_bc_235.z.png
40,z,z,arial-ro.ttf,18,245,./chars/3040_arial-ro.ttf_fs_18_bc_245.z.png
40,z,z,arial-ro.ttf,18,0,./chars/3041_arial-ro.ttf_fs_18_bc_0.z.png
40,z,z,arial-ro.ttf,18,10,./chars/3042_arial-ro.ttf_fs_18_bc_10.z.png
40,z,z,arial-ro.ttf,18,20,./chars/3043_arial-ro.ttf_fs_18_bc_20.z.png
40,z,z,arial-ro.ttf,18,30,./chars/3044_arial-ro.ttf_fs_18_bc_30.z.png
40,z,z,arial-ro.ttf,18,135,./chars/3045_arial-ro.ttf_fs_18_bc_135.z.png
40,z,z,arial-ro.ttf,18,145,./chars/3046_arial-ro.ttf_fs_18_bc_145.z.png
40,z,z,arial-ro.ttf,18,155,./chars/3047_arial-ro.ttf_fs_18_bc_155.z.png
40,z,z,arial-ro.ttf,24,215,./chars/3048_arial-ro.ttf_fs_24_bc_215.z.png
40,z,z,arial-ro.ttf,24,225,./chars/3049_arial-ro.ttf_fs_24_bc_225.z.png
40,z,z,arial-ro.ttf,24,235,./chars/3050_arial-ro.ttf_fs_24_bc_235.z.png
40,z,z,arial-ro.ttf,24,245,./chars/3051_arial-ro.ttf_fs_24_bc_245.z.png
40,z,z,arial-ro.ttf,24,0,./chars/3052_arial-ro.ttf_fs_24_bc_0.z.png
40,z,z,arial-ro.ttf,24,10,./chars/3053_arial-ro.ttf_fs_24_bc_10.z.png
40,z,z,arial-ro.ttf,24,20,./chars/3054_arial-ro.ttf_fs_24_bc_20.z.png
40,z,z,arial-ro.ttf,24,30,./chars/3055_arial-ro.ttf_fs_24_bc_30.z.png
40,z,z,arial-ro.ttf,24,135,./chars/3056_arial-ro.ttf_fs_24_bc_135.z.png
40,z,z,arial-ro.ttf,24,145,./chars/3057_arial-ro.ttf_fs_24_bc_145.z.png
40,z,z,arial-ro.ttf,24,155,./chars/3058_arial-ro.ttf_fs_24_bc_155.z.png
41,A,A,arial-ro.ttf,18,215,./chars/3059_arial-ro.ttf_fs_18_bc_215.A.png
41,A,A,arial-ro.ttf,18,225,./chars/3060_arial-ro.ttf_fs_18_bc_225.A.png
41,A,A,arial-ro.ttf,18,235,./chars/3061_arial-ro.ttf_fs_18_bc_235.A.png
41,A,A,arial-ro.ttf,18,245,./chars/3062_arial-ro.ttf_fs_18_bc_245.A.png
41,A,A,arial-ro.ttf,18,0,./chars/3063_arial-ro.ttf_fs_18_bc_0.A.png
41,A,A,arial-ro.ttf,18,10,./chars/3064_arial-ro.ttf_fs_18_bc_10.A.png
41,A,A,arial-ro.ttf,18,20,./chars/3065_arial-ro.ttf_fs_18_bc_20.A.png
41,A,A,arial-ro.ttf,18,30,./chars/3066_arial-ro.ttf_fs_18_bc_30.A.png
41,A,A,arial-ro.ttf,18,135,./chars/3067_arial-ro.ttf_fs_18_bc_135.A.png
41,A,A,arial-ro.ttf,18,145,./chars/3068_arial-ro.ttf_fs_18_bc_145.A.png
41,A,A,arial-ro.ttf,18,155,./chars/3069_arial-ro.ttf_fs_18_bc_155.A.png
41,A,A,arial-ro.ttf,24,215,./chars/3070_arial-ro.ttf_fs_24_bc_215.A.png
41,A,A,arial-ro.ttf,24,225,./chars/3071_arial-ro.ttf_fs_24_bc_225.A.png
41,A,A,arial-ro.ttf,24,235,./chars/3072_arial-ro.ttf_fs_24_bc_235.A.png
41,A,A,arial-ro.ttf,24,245,./chars/3073_arial-ro.ttf_fs_24_bc_245.A.png
41,A,A,arial-ro.ttf,24,0,./chars/3074_arial-ro.ttf_fs_24_bc_0.A.png
41,A,A,arial-ro.ttf,24,10,./chars/3075_arial-ro.ttf_fs_24_bc_10.A.png
41,A,A,arial-ro.ttf,24,20,./chars/3076_arial-ro.ttf_fs_24_bc_20.A.png
41,A,A,arial-ro.ttf,24,30,./chars/3077_arial-ro.ttf_fs_24_bc_30.A.png
41,A,A,arial-ro.ttf,24,135,./chars/3078_arial-ro.ttf_fs_24_bc_135.A.png
41,A,A,arial-ro.ttf,24,145,./chars/3079_arial-ro.ttf_fs_24_bc_145.A.png
41,A,A,arial-ro.ttf,24,155,./chars/3080_arial-ro.ttf_fs_24_bc_155.A.png
42,Ă,A_up,arial-ro.ttf,18,215,./chars/3081_arial-ro.ttf_fs_18_bc_215.A_up.png
42,Ă,A_up,arial-ro.ttf,18,225,./chars/3082_arial-ro.ttf_fs_18_bc_225.A_up.png
42,Ă,A_up,arial-ro.ttf,18,235,./chars/3083_arial-ro.ttf_fs_18_bc_235.A_up.png
42,Ă,A_up,arial-ro.ttf,18,245,./chars/3084_arial-ro.ttf_fs_18_bc_245.A_up.png
42,Ă,A_up,arial-ro.ttf,18,0,./chars/3085_arial-ro.ttf_fs_18_bc_0.A_up.png
42,Ă,A_up,arial-ro.ttf,18,10,./chars/3086_arial-ro.ttf_fs_18_bc_10.A_up.png
42,Ă,A_up,arial-ro.ttf,18,20,./chars/3087_arial-ro.ttf_fs_18_bc_20.A_up.png
42,Ă,A_up,arial-ro.ttf,18,30,./chars/3088_arial-ro.ttf_fs_18_bc_30.A_up.png
42,Ă,A_up,arial-ro.ttf,18,135,./chars/3089_arial-ro.ttf_fs_18_bc_135.A_up.png
42,Ă,A_up,arial-ro.ttf,18,145,./chars/3090_arial-ro.ttf_fs_18_bc_145.A_up.png
42,Ă,A_up,arial-ro.ttf,18,155,./chars/3091_arial-ro.ttf_fs_18_bc_155.A_up.png
42,Ă,A_up,arial-ro.ttf,24,215,./chars/3092_arial-ro.ttf_fs_24_bc_215.A_up.png
42,Ă,A_up,arial-ro.ttf,24,225,./chars/3093_arial-ro.ttf_fs_24_bc_225.A_up.png
42,Ă,A_up,arial-ro.ttf,24,235,./chars/3094_arial-ro.ttf_fs_24_bc_235.A_up.png
42,Ă,A_up,arial-ro.ttf,24,245,./chars/3095_arial-ro.ttf_fs_24_bc_245.A_up.png
42,Ă,A_up,arial-ro.ttf,24,0,./chars/3096_arial-ro.ttf_fs_24_bc_0.A_up.png
42,Ă,A_up,arial-ro.ttf,24,10,./chars/3097_arial-ro.ttf_fs_24_bc_10.A_up.png
42,Ă,A_up,arial-ro.ttf,24,20,./chars/3098_arial-ro.ttf_fs_24_bc_20.A_up.png
42,Ă,A_up,arial-ro.ttf,24,30,./chars/3099_arial-ro.ttf_fs_24_bc_30.A_up.png
42,Ă,A_up,arial-ro.ttf,24,135,./chars/3100_arial-ro.ttf_fs_24_bc_135.A_up.png
42,Ă,A_up,arial-ro.ttf,24,145,./chars/3101_arial-ro.ttf_fs_24_bc_145.A_up.png
42,Ă,A_up,arial-ro.ttf,24,155,./chars/3102_arial-ro.ttf_fs_24_bc_155.A_up.png
43,Â,A_hat,arial-ro.ttf,18,215,./chars/3103_arial-ro.ttf_fs_18_bc_215.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,225,./chars/3104_arial-ro.ttf_fs_18_bc_225.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,235,./chars/3105_arial-ro.ttf_fs_18_bc_235.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,245,./chars/3106_arial-ro.ttf_fs_18_bc_245.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,0,./chars/3107_arial-ro.ttf_fs_18_bc_0.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,10,./chars/3108_arial-ro.ttf_fs_18_bc_10.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,20,./chars/3109_arial-ro.ttf_fs_18_bc_20.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,30,./chars/3110_arial-ro.ttf_fs_18_bc_30.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,135,./chars/3111_arial-ro.ttf_fs_18_bc_135.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,145,./chars/3112_arial-ro.ttf_fs_18_bc_145.A_hat.png
43,Â,A_hat,arial-ro.ttf,18,155,./chars/3113_arial-ro.ttf_fs_18_bc_155.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,215,./chars/3114_arial-ro.ttf_fs_24_bc_215.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,225,./chars/3115_arial-ro.ttf_fs_24_bc_225.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,235,./chars/3116_arial-ro.ttf_fs_24_bc_235.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,245,./chars/3117_arial-ro.ttf_fs_24_bc_245.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,0,./chars/3118_arial-ro.ttf_fs_24_bc_0.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,10,./chars/3119_arial-ro.ttf_fs_24_bc_10.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,20,./chars/3120_arial-ro.ttf_fs_24_bc_20.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,30,./chars/3121_arial-ro.ttf_fs_24_bc_30.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,135,./chars/3122_arial-ro.ttf_fs_24_bc_135.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,145,./chars/3123_arial-ro.ttf_fs_24_bc_145.A_hat.png
43,Â,A_hat,arial-ro.ttf,24,155,./chars/3124_arial-ro.ttf_fs_24_bc_155.A_hat.png
