page_number,chars,x0,x1,y0,y1,labels,tag
19,"22,59",453.36285,473.762475,473.32797,482.39447,0,
19,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,343.21907,11.33849,18.33849,1,
19,-28%,198.64686,244.45686,118.50039,136.50039,2,
19,"4,49",202.50906,258.99306,66.04719,93.04719,3,
19,"6,29",184.11497,216.41897,95.66609,111.66609,4,
19,"2,69",443.90146,534.7239348,417.84118,461.73798,5,
19,-46%,476.658207,522.9661969,474.656596,497.680103,6,
19,"4,99",484.28717,519.8413304,453.09579,470.47319,7,
19,-46%,474.22058,520.73258,118.83609,136.83609,8,
19,-28%,237.40596,283.21596,548.28485,566.28485,9,
19,"3,99",477.85827,534.93627,66.04719,93.04719,10,
19,"0,85",241.47328,297.74128,495.50918,522.50918,11,
19,"7,49",460.10077,491.78077,95.66609,111.66609,12,
19,"1,19",222.89766,250.16166,525.11493,541.11493,13,
19,Grepfrut roșu,382.83008,447.87408,98.49439,108.49439,14,
19,calitatea I,382.83008,420.14208,88.61099,96.61099,15,
19,nu se recomandă  consumul cojii,382.83008,447.74128,69.13099,86.73099,16,
19,kg,382.83008,391.72608,59.53099,67.53099,17,
19,Banane,396.34955,432.55955,434.75897,444.75897,18,
19,calitatea I,396.34955,433.66155,424.87549,432.87549,19,
19,kg,396.34955,405.24555,415.27548,423.27548,20,
19,Cartofi albi,156.56927,210.67927,508.45981,518.45981,21,
19,calitatea I,156.56927,193.88127,498.57626,506.57626,22,
19,kg,156.56927,165.46527,488.97625,496.97625,23,
19,Pere,118.27477,142.28477,91.01099,101.01099,24,
19,Conference,118.27477,171.59477,79.01099,89.01099,25,
19,calitatea I,118.27477,155.58677,69.12749,77.12749,26,
19,kg,118.27477,127.17077,59.52749,67.52749,27,
19,S19-RO-KW43-KDZ-LF_R-1000-07,449.23965,541.66365,12.53856,18.53856,28,
19,19,531.51757,541.82757,22.67715,32.67715,29,
20,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927,541.41877,11.33849,18.33849,0,
20,"1,19",180.71657,261.4427852,61.44179,105.33859,1,
20,-33%,209.385012,254.7327474,118.341224,141.2807345,2,
20,"1,79",219.91138,251.607756,96.69639,114.07379,3,
20,-21%,205.15967,248.16167,347.77539,365.77539,4,
20,"21,99",194.15317,264.08317,295.39819,322.39819,5,
20,"27,99",189.24718,230.27118,325.01709,341.01709,6,
20,-25%,468.90927,514.62927,609.22979,627.22979,7,
20,"14,99",459.00265,529.22965,556.44091,583.44091,8,
20,"19,99",454.39367,493.72167,586.05963,602.05963,9,
20,"7,99",477.62927,534.51827,68.10749,95.10749,10,
20,"25,99",455.86728,529.22628,296.63547,323.63547,11,
20,"14,99",194.12927,264.35627,524.54248,551.54248,12,
20,Ciolan de porc,93.52757,161.42657,77.32909,87.32909,13,
20,afumat 100 g,93.52757,121.32757,57.84559,75.44559,14,
20,Mușchiuleț de porc,76.43067,165.95967,318.24539,328.24539,15,
20,deosebit de fraged ideal pentru cuptor,76.43067,147.46987,298.48199,316.362,16,
20,kg,76.43067,85.32667,288.88199,296.88199,17,
20,Cârnați  Turinger,397.85586,438.81586,80.42869,102.42869,18,
20,de porc 500 g,397.85586,425.54386,60.94529,78.54529,19,
20,Cârnăciori picanți,355.74808,440.11708,580.19519,590.19519,20,
20,din carne de porc proaspeți și gustoși,355.74808,426.58728,560.43182,578.31183,21,
20,kg,355.74808,364.64408,550.83178,558.83178,22,
20,Irish Lamb Piept de miel,366.61416,428.70416,308.05978,330.05978,23,
20,cu os kg,366.61416,385.36616,288.57626,306.17627,24,
20,Crescut în,80.44637,115.25737,340.22449,347.22449,25,
20,ROMÂNIA,80.44637,122.22387,331.72449,340.22449,26,
20,Cotlet de porc cu os,71.63517,167.73417,551.69159,561.69159,27,
20,"feliat,",71.63517,99.95517,539.69159,549.69159,28,
20,slănină  și șorici,71.63517,146.24417,527.69159,537.69159,29,
20,kg,71.63517,80.53117,518.09161,526.09161,30,
20,Crescut în,74.88187,109.69287,573.92389,580.92389,31,
20,ROMÂNIA,74.88187,116.65937,565.42389,573.92389,32,
20,S20-RO-KW43-KDZ-CARNE_L-1000-07,10.99659,117.40659,12.53856,18.53856,33,
20,20,10.98859,22.77859,22.77715,32.77715,34,
21,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,342.98177,11.33849,18.33849,0,
21,"4,99",449.98236,465.848735,321.67468,330.74118,1,
21,BRUTĂRIE,449.94967,538.72567,477.85879,495.85879,2,
21,"11,99",155.83607,263.6466108,526.32373,570.22053,3,
21,-29%,197.669814,243.3941327,583.190142,606.162586,4,
21,"16,99",197.55566,240.2693092,561.5783,578.9557,5,
21,-22%,474.42297,520.08897,587.96991,605.96991,6,
21,"13,99",464.70556,534.66256,535.18103,562.18103,7,
21,"17,99",459.82675,498.80275,564.79992,580.79992,8,
21,-20%,202.53757,248.34757,322.51889,340.51889,9,
21,"2,69",207.00156,262.86456,270.14169,297.14169,10,
21,"3,39",188.02917,219.78917,299.76059,315.76059,11,
21,-33%,474.67718,520.27118,118.22359,136.22359,12,
21,-16%,203.82606,247.02606,118.50039,136.50039,13,
21,"0,99",477.78976,534.86776,66.04719,93.04719,14,
21,"1,19",213.21678,262.86978,66.04719,93.04719,15,
21,"1,49",459.96136,489.32136,95.66609,111.66609,16,
21,"1,43",187.98897,217.52497,95.66609,111.66609,17,
21,"0,69",440.45495,531.4091152,266.18759,310.08439,18,
21,-30%,473.767192,519.5856512,323.045926,346.026606,19,
21,"0,99",481.30615,516.4606302,301.44229,318.81969,20,
21,Carne tocată,87.37857,149.37857,551.2818,561.2818,21,
21,de porc 25% grăsime 1000 g,87.37857,134.86577,521.91839,549.39843,22,
21,Carne  tocată,482.92526,514.39526,643.25714,665.25714,23,
21,de mânzat 20% grăsime 750 g,482.92526,530.45246,613.8938,641.37384,24,
21,Ciabatta  măsline,112.04727,156.51727,283.59677,305.59677,25,
21,proaspăt coaptă,112.04727,173.51847,273.71329,281.71329,26,
21,255 g,112.04727,133.19927,264.11328,272.11328,27,
21,Demi baghetă,353.38345,420.28345,284.09518,294.09518,28,
21,proaspăt coaptă,353.38345,414.85465,274.21167,282.21167,29,
21,125 g,353.38345,373.56745,264.61166,272.61166,30,
21,Gogoașă  pudrată,373.22595,417.84595,78.93539,100.93539,31,
21,cu gem de fructe,373.22595,436.09715,69.05189,77.05189,32,
21,65 g,373.22595,389.66595,59.45189,67.45189,33,
21,Foietaj,112.04727,144.90727,88.46019,98.46019,34,
21,cu brânză de vaci proaspăt copt,112.04727,176.33447,68.69679,86.57679,35,
21,95 g,112.04727,128.32727,59.09679,67.09679,36,
21,S21-RO-KW43-KDZ-CARNE_R-1000-07,436.13568,541.66368,12.53856,18.53856,37,
21,21,531.88757,542.08757,22.67715,32.67715,38,
22,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927,541.41877,11.33849,18.33849,0,
22,"4,99",274.35867,290.225045,598.05304,607.11954,1,
22,"4,99",280.77197,296.638345,115.32898,124.39548,2,
22,Ingrediente:,201.27357,238.2321496,482.17279,488.75139,3,
22,Preparare:,201.27357,233.7915854,418.04458,424.62318,4,
22,PR,15.22417,49.95969518,356.19638,394.785067,5,
22,O,49.4737081,70.08993291,366.6673961,400.9394286,6,
22,M,70.08993291,93.18726666,372.9703373,408.0009123,7,
22,I,93.18726666,101.756045,380.031821,410.6206211,8,
22,S,101.756045,117.4356303,382.6515298,415.4142972,9,
22,I,117.4356303,126.0044086,387.4452059,418.034006,10,
22,UNE,126.0044086,178.0053826,390.0649147,433.9321193,11,
22,A,178.0053826,197.4194207,405.963028,439.8675192,12,
22,,197.4194207,210.6946296,411.8984279,443.926112,13,
22,KAUFL,210.6690483,295.6125041,415.9491998,469.8878179,14,
22,AND,295.6125041,352.2175977,441.9187266,487.193536,15,
22,:,352.2175977,358.9703066,459.2244446,489.2580229,16,
22,ATÂT,23.19507,95.34226184,433.54007,487.2176528,17,
22,,95.34226184,102.860605,455.5976612,489.5162391,18,
22,D,102.8172274,123.9842551,457.8829856,495.9743815,19,
22,E,123.9842551,141.3342779,464.3543898,501.2788112,20,
22,I,141.3342779,158.4963395,469.6588196,506.5257755,21,
22,EFT,158.4963395,212.3970768,474.9057838,523.0048705,22,
22,I,212.3970768,222.0841729,491.3848789,525.9665104,23,
22,N,222.0841729,242.9620336,494.3465188,532.3495076,24,
22,P,120.41402,139.7592954,433.12909,470.6635208,25,
22,O,139.4122966,162.7191605,438.9374411,477.68305,26,
22,ATE,161.1287411,216.272897,445.5768188,494.0560563,27,
22,,216.2728913,223.7912345,462.4360629,496.3546408,28,
22,F,223.7912358,241.0545085,464.7346495,501.6325487,29,
22,I,241.0545069,258.2599491,470.0125566,506.8927753,30,
22,U,258.2599504,278.8197274,475.2727841,513.178525,31,
22,N,278.8197215,299.6975822,481.5585315,519.5615203,32,
22,,299.6975866,307.2159298,487.94153,521.8601078,33,
22,C,307.2159215,325.4045287,490.2401137,527.4209158,34,
22,O,324.2507516,347.5576155,495.4481794,534.1937883,35,
22,Ș,346.9503682,364.6763081,502.3881427,539.4274934,36,
22,Peste 14000de produse ali,44.82537,284.2991827,326.78549,419.8681355,37,
22,.,117.7582331,122.5550137,349.0832848,370.4180229,38,
22,,156.1324779,160.85658,360.8154588,382.1279768,39,
22,m,284.2991827,300.3792995,399.9999192,424.7843164,40,
22,entare,300.233942,363.0099872,404.8716598,443.9324228,41,
22,într-o singură oprire,44.82537,200.5372155,310.59299,378.0670542,42,
22,CARNE DE PASĂRE,14.88927,170.3178461,271.04397,289.0439666,43,
22,VITRINA,14.42817,94.22217,775.67047,793.67047,44,
22,SERVIRE ASISTATĂSERVIRE,123.67017,287.97417,775.67047,793.67047,45,
22,-33%,112.09107,157.68507,577.02002,595.02002,46,
22,"0,99",115.23207,172.31007,524.64294,551.64294,47,
22,"1,49",97.47457,126.83457,554.26172,570.26172,48,
22,OFERTĂ SPECIALĂ,459.64908,537.5139881,608.03149,617.031487,49,
22,în limita stocului disponibil,459.17245,537.0281573,600.03149,606.0314941,50,
22,"2,09",477.81027,534.78027,548.5039,575.5039,51,
22,-11%,116.95717,157.20517,117.1204,135.1204,52,
22,-13%,475.94604,519.00204,348.77048,366.77048,53,
22,"11,99",108.19177,174.50377,64.74319,91.74319,54,
22,"9,89",478.14575,534.87275,295.75519,322.75519,55,
22,"13,49",99.66767,138.43567,94.36219,110.36219,56,
22,"11,49",459.98816,496.26016,325.37237,341.37237,57,
22,-17%,476.00753,518.81153,120.62288,138.62288,58,
22,"7,39",478.99527,534.83127,67.55839,94.55839,59,
22,"8,99",459.99606,492.36406,97.17729,113.17729,60,
22,"3,59",265.16046,355.4561741,542.56543,586.46223,61,
22,"10,89",260.11667,373.3265154,59.84189,103.73869,62,
22,-25%,298.482009,343.9615564,599.453375,622.4044325,63,
22,-22%,304.951809,350.3748624,116.734803,139.6809055,64,
22,"4,79",305.99505,340.8367354,577.82019,595.19759,65,
22,"13,99",304.67557,347.250197,95.09659,112.47399,66,
22,AKADIA Preparat  alimentar 56% grăsime 100 g,21.48527,69.13257,518.12317,571.60663,67,
22,GORDON Cașcaval Rucăr,375.45657,447.29657,560.25824,582.25824,68,
22,36% grăsime 100 g,375.45666,423.13666,540.77478,558.37481,69,
22,ȚARA MEA Piept de  pui dezosat fără piele 650 g,199.40758,254.10758,60.37189,113.85539,70,
22,FRAGEDO Aripi de pui  secționate fără vârf,23.67837,81.39837,77.70699,121.59049,71,
22,"refrigerate, pungă",23.67847,91.02247,67.82699,75.82699,72,
22,kg,23.67847,32.57447,58.22699,66.22699,73,
22,FRAGEDO Pui grill,384.06048,433.04047,308.71408,330.71408,74,
22,"refrigerat, pungă",384.06058,447.34858,298.83069,306.83069,75,
22,kg,384.06058,392.95658,289.23068,297.23068,76,
22,FRICO Brânză  maturată Maasdam 45% grăsime 100 g,202.66447,250.24776,540.59448,603.95788,77,
22,LA PROVINCIA Pulpă de pui,469.66675,538.6879157,176.0143,198.0142976,78,
22,întreagă pungă kg,469.66675,501.03475,146.65079,174.13078,79,
22,S22-RO-KW43-KDZ-MEZELSIPUI_L-1000-07,10.99659,131.06259,12.53856,18.53856,80,
22,22,10.98859,22.70859,22.67715,32.67715,81,
23,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,342.98177,11.33849,18.33849,0,
23,"4,99",286.44125,302.307625,600.05413,609.12063,1,
23,"4,99",283.60657,299.472945,350.60437,359.67087,2,
23,MEZELURI,449.12066,538.81466,253.269,271.269,3,
23,-11%,116.40757,156.65557,348.44177,366.44177,4,
23,-11%,477.35244,517.60044,348.44177,366.44177,5,
23,"2,75",119.10027,173.99127,295.65277,322.65277,6,
23,"3,79",478.55127,534.90027,295.65277,322.65277,7,
23,"3,09",99.15587,131.47587,325.2717,341.2717,8,
23,"4,29",460.06295,492.57495,325.2717,341.2717,9,
23,-25%,474.12665,519.84665,557.28149,575.28149,10,
23,-26%,113.56588,159.15988,598.31353,616.31353,11,
23,"2,89",477.80835,534.42735,504.8284,531.8284,12,
23,"5,29",117.00736,173.76136,545.86841,572.86841,13,
23,"3,89",459.54977,491.56577,534.4472,550.4472,14,
23,"7,19",98.93537,128.37537,575.47918,591.47918,15,
23,-25%,113.63367,159.35367,118.14089,136.14089,16,
23,-13%,295.47369,338.52969,118.14089,136.14089,17,
23,-21%,475.97317,518.97517,118.14089,136.14089,18,
23,"8,69",118.00937,173.95337,66.04719,93.04719,19,
23,"18,69",285.54437,354.42137,66.04719,93.04719,20,
23,"12,49",465.74237,534.88937,66.04719,93.04719,21,
23,"11,69",99.11817,135.11817,95.66609,111.66609,22,
23,"21,69",279.59057,318.03857,95.66609,111.66609,23,
23,"15,99",460.06057,499.26057,95.66609,111.66609,24,
23,"1,55",279.85538,364.927381,544.56634,588.46314,25,
23,"3,39",274.01327,365.0991282,295.11749,339.01429,26,
23,-36%,310.16951,356.0444535,601.419634,624.4052556,27,
23,-27%,308.370218,353.2096034,352.061502,374.9565545,28,
23,"2,45",318.16437,352.9191676,579.82104,597.19844,29,
23,"4,69",315.34726,350.0846783,330.37219,347.74959,30,
23,MEDA Crenwurști,34.46737,85.62737,308.82449,330.82449,31,
23,cu porc 100 g,34.46747,61.39467,289.34106,306.94107,32,
23,ŢARA MEA Ruladă de pui,203.36996,268.56996,308.66928,330.66928,33,
23,condimentată,203.37005,254.88205,298.78589,306.78589,34,
23,100 g,203.37005,223.67405,289.18588,297.18588,35,
23,SISSI Șuncă,387.40149,415.95149,311.504,333.504,36,
23,din piept de pui,387.40155,444.64875,301.62048,309.62048,37,
23,100 g,387.40155,407.70555,292.02048,300.02048,38,
23,Măsline negre,201.85506,268.04506,583.00793,593.00793,39,
23,fără sâmburi super colossal 111-120 100 g,201.85506,253.08626,543.76434,581.12439,40,
23,Măsline  verzi,390.93777,430.05777,527.46814,549.46814,41,
23,umplute cu  pastă de ardei,390.93777,444.20097,507.9848,525.58484,42,
23,100 g,390.93777,411.24177,498.38479,506.38479,43,
23,NEGRO File macrou,31.95727,87.23727,561.44989,583.44989,44,
23,afumat 100 g,31.95737,59.75737,541.96649,559.56653,45,
23,Cârnați,37.99277,73.65277,78.59049,88.59049,46,
23,pentru grătar 540 g,37.99277,88.38397,59.10709,76.70709,47,
23,CAROLI Salam  Victoria,277.10858,315.35858,153.67551,187.67551,48,
23,800 g,277.10867,298.59667,144.07548,152.07548,49,
23,WEIN Șuncă  Pădurea  Neagră,407.17868,449.85868,69.10859,115.10859,50,
23,350 g,407.17877,428.47477,59.50859,67.50859,51,
23,S23-RO-KW43-KDZ-VRACURI_R-1000-07,429.30768,541.66368,12.53856,18.53856,52,
23,23,530.00757,541.80757,22.78715,32.78715,53,
24,"4,99",105.68877,121.555145,118.15069,127.21719,0,
24,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927,541.41877,11.33849,18.33849,1,
24,-12%,110.54087,164.29337,364.92798,387.42798,2,
24,"8,99",112.84717,184.19467,299.45657,333.20657,3,
24,"10,29",90.65027,139.53027,336.48007,356.48007,4,
24,-10%,459.47152,516.1603291,593.76764,616.9904228,5,
24,"2,15",465.04236,534.7150636,526.19561,561.0298333,6,
24,"2,39",441.23166,482.7925465,564.40881,585.0513491,7,
24,-11%,296.86749,337.11549,118.83609,136.83609,8,
24,-11%,477.35244,517.60044,118.83609,136.83609,9,
24,"12,79",285.19696,354.39796,66.04719,93.04719,10,
24,"18,49",465.66494,534.89294,66.04719,93.04719,11,
24,"14,49",279.56216,318.73016,95.66609,111.66609,12,
24,"20,99",460.06295,501.71095,95.66609,111.66609,13,
24,-20%,457.14441,515.2180006,364.61279,387.43149,14,
24,"5,79",462.44146,533.6016837,297.39877,331.62687,15,
24,"7,25",438.66015,478.8210806,334.9509,355.2342,16,
24,"9,69",96.13967,187.137732,62.66389,106.56069,17,
24,-17%,132.862611,175.2920112,119.818714,142.5028992,18,
24,"11,79",132.96367,172.1670828,97.91849,115.29589,19,
24,ZUZU Lapte,26.85027,54.32027,309.86438,331.86438,20,
24,"3,5% grăsime",26.85037,76.28157,299.98099,307.98099,21,
24,"1,8 l",26.85037,41.65037,290.38098,298.38098,22,
24,OLYMPUS  STRAGGHISTO Iaurt cu specific,345.35418,424.23418,558.86761,592.86761,23,
24,grecesc,345.35418,380.91418,546.86761,556.86761,24,
24,0% / 2% / 10%  grăsime 150 g,345.35425,400.60225,517.78418,544.98413,25,
24,RAMA CLASIC Grăsime  tartinabilă,466.32937,535.61936,415.67468,449.67468,26,
24,48% grăsime 400 g,466.32946,514.16866,396.19119,413.7912,27,
24,EDENIA Fasole  verde  întreagă,156.02737,196.98737,171.40268,217.40268,28,
24,1 kg,156.02746,170.66746,161.80269,169.80269,29,
24,Prăjitură,214.91656,257.73656,91.06359,101.06359,30,
24,diverse  sortimente 1250 g,214.91656,255.06056,61.98019,89.18019,31,
24,STEAKHOUSE Aripi de pui,373.22827,441.47726,79.06359,101.06359,32,
24,picante 600 g,373.22836,400.54836,59.58019,77.18019,33,
24,CONGELATE,13.99277,122.02877,266.46057,284.46057,34,
24,LACTATE. BRÂNZETURI,13.89827,217.51427,778.15429,796.15429,35,
24,S24-RO-KW43-KDZ-LACTATE_L-1000-07,10.99659,124.52259,12.53856,18.53856,36,
24,24,10.98859,22.97859,22.67715,32.67715,37,
25,"4,99",457.18487,473.051245,344.9227,353.9892,0,
25,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,342.98177,11.33849,18.33849,1,
25,-10%,114.93978,158.08578,576.0188,594.0188,2,
25,-9%,296.93307,337.03707,576.29559,594.29559,3,
25,-9%,297.53094,337.63494,347.6456,365.6456,4,
25,"5,39",118.09727,173.90627,523.84253,550.84253,5,
25,"2,89",297.80926,354.42826,523.84253,550.84253,6,
25,"23,29",281.79828,354.99528,295.1795,322.1795,7,
25,"5,99",98.99997,131.28797,553.4613,569.4613,8,
25,"3,19",279.54797,309.29197,553.4613,569.4613,9,
25,"25,64",280.15536,321.91536,324.81128,340.81128,10,
25,-9%,116.47007,156.57407,348.03067,366.03067,11,
25,"16,29",104.01467,173.94467,295.65347,322.65347,12,
25,"18,09",99.10867,138.34067,325.27237,341.27237,13,
25,-10%,295.42877,338.57477,118.34789,136.34789,14,
25,"14,99",284.18765,354.41465,66.04719,93.04719,15,
25,"16,79",279.57876,318.29876,95.66609,111.66609,16,
25,-18%,475.90118,519.04718,576.47058,594.47058,17,
25,-9%,117.84827,157.95227,118.31769,136.31769,18,
25,"0,89",478.19555,534.89555,524.09362,551.09362,19,
25,"1,09",460.06057,489.80457,553.71234,569.71234,20,
25,"17,69",106.67227,175.36027,66.22399,93.22399,21,
25,"19,49",100.52457,139.42057,95.84289,111.84289,22,
25,-19%,475.96853,519.16853,118.14089,136.14089,23,
25,"5,49",478.91406,534.99306,66.04719,93.04719,24,
25,"6,79",460.15747,491.96547,95.66609,111.66609,25,
25,"3,99",446.73587,539.5337052,289.43548,333.33228,26,
25,-24%,481.176616,526.7879494,346.311819,369.2743765,27,
25,"5,29",488.78656,523.6630018,324.69018,342.06758,28,
25,Fulgi de  porumb,49.09247,89.16247,526.52594,548.52594,29,
25,1 kg,49.09247,63.73247,516.9259,524.9259,30,
25,MONTE  BANATO Paste scurte,197.93696,256.81696,546.06659,580.06659,31,
25,fără ou 400 g,197.93706,224.85706,516.70318,544.18322,32,
25,diverse sortimente,197.93706,266.30426,526.30322,534.30322,33,
25,SCANDIA SIBIU Ciorbă de burtă,14.12447,89.45347,79.11219,101.11219,34,
25,dreasă cu smântână,14.12457,88.84377,69.22869,77.22869,35,
25,820 g,14.12457,35.42057,59.62869,67.62869,36,
25,MOŞ  COSTACHE Miere,308.13797,360.58796,395.93619,429.93619,37,
25,tei 900 g,308.13806,329.64206,376.45266,394.05267,38,
25,HELLMAN’S Ketchup,477.51806,535.50805,163.69128,185.69128,39,
25,clasic / picant 485 g / 470 g,477.51816,528.09336,144.20779,161.80778,40,
25,ŢARA  MEA,486.59866,516.72866,425.32199,447.32199,41,
25,Castraveți  în oțet  6-9 cm,486.54867,538.46867,389.32199,423.32199,42,
25,640 g,486.54876,508.13276,379.72198,387.72198,43,
25,DELIKAT Bază pentru  mâncăruri,28.30857,89.62857,308.16369,342.16369,44,
25,gust de găină 750 g,28.30867,78.58787,288.68027,306.28027,45,
25,KAISER  FRANZ  JOSEF Ulei de  măsline,277.32907,316.95906,163.89828,221.89828,46,
25,extravirgin 500 ml,277.32916,316.96836,144.41489,162.01488,47,
25,NESTLE Nesquik/ Chocapic Baton cereale,381.22586,447.27586,526.58783,572.58783,48,
25,25 g,381.22595,397.74595,516.98803,524.98803,49,
25,S25-RO-KW43-KDZ-BACANIE_R-1000-07,428.9657,541.6637,12.53856,18.53856,50,
25,25,530.06756,541.81756,22.78715,32.78715,51,
26,"3,99",455.16467,471.031045,576.70843,585.77493,0,
26,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.56927,541.41877,11.33849,18.33849,1,
26,DULCIURI. SNACKUR,12.29197,191.46397,785.65539,803.65539,2,
26,CAFEA,13.10627,73.29827,257.69998,275.69998,3,
26,-11%,116.40638,156.65438,576.7865,594.7865,4,
26,"1,49",121.35647,173.95247,524.40942,551.40942,5,
26,"1,69",99.11697,128.20497,554.0282,570.0282,6,
26,-6%,297.42447,337.53637,118.83609,136.83609,7,
26,-9%,116.46697,156.57097,118.83609,136.83609,8,
26,-15%,475.94839,519.00439,118.83609,136.83609,9,
26,"24,79",282.06305,354.93605,66.04719,93.04719,10,
26,"19,69",105.02405,173.92805,66.04719,93.04719,11,
26,"33,39",463.01703,534.89103,66.04719,93.04719,12,
26,,280.10077,284.26077,95.66609,111.66609,13,
26,"21,79",99.09278,137.63678,95.66609,111.66609,14,
26,"39,29",460.06295,501.23095,95.66609,111.66609,15,
26,-12%,295.50067,338.50267,348.67367,366.67367,16,
26,-9%,296.00467,336.10867,578.04077,596.04077,17,
26,"2,49",298.19388,354.40788,295.65347,322.65347,18,
26,"6,99",296.38489,353.48989,524.96447,551.96447,19,
26,"2,84",279.51578,311.97978,325.27548,341.27548,20,
26,"7,69",278.64325,310.00325,554.59521,570.59521,21,
26,-12%,475.08523,518.08723,350.01657,368.01657,22,
26,"0,69",478.06646,534.01046,297.64169,324.64169,23,
26,"0,79",459.41137,491.17137,327.26059,343.26059,24,
26,"3,99",444.71567,537.5135052,521.2207,565.1175,25,
26,-16%,481.924223,524.7678415,578.339117,601.0595404,26,
26,"4,75",487.70486,521.6429262,556.47528,573.85268,27,
26,"13,49",97.54137,117.94099,347.18637,356.25287,28,
26,"13,49",77.25957,189.7231799,291.69937,335.59617,29,
26,-22%,121.721315,167.1443674,348.592215,371.5383165,30,
26,"17,49",122.15757,164.0197223,326.95407,344.33147,31,
26,BOROMIR Croissant,20.29417,69.20417,566.17309,588.17309,32,
26,cu ciocolată și  vanilie / ciocolată și lapte / vanilie și caise,20.29427,88.10947,526.92968,564.28973,33,
26,60 g,20.29427,36.95027,517.32971,525.32971,34,
26,CHIO Chips,390.56198,416.12198,546.40619,568.40619,35,
26,diverse  sortimente 140 g,390.56207,430.70607,517.32281,544.52282,36,
26,ALFERS Napolitane,199.84238,252.66238,308.61728,330.61728,37,
26,diverse sortimente,199.84257,268.20977,298.73379,306.73379,38,
26,170 g,199.84257,219.83457,289.13379,297.13379,39,
26,BOROMIR Pișcoturi  savoiardi,305.37466,354.28265,613.40258,647.40258,40,
26,400 g,305.37475,326.96675,603.80273,611.80273,41,
26,DONCAFÉ  ELITA Cafea,293.64017,345.35015,138.53848,172.53848,42,
26,boabe 1 kg,293.64026,317.11226,119.05509,136.6551,43,
26,NESCAFÉ  DOLCE GUSTO Capsule,14.17317,85.23317,79.01099,113.01099,44,
26,diverse sortimente diverse gramaje,14.17327,82.54047,59.52749,77.12749,45,
26,L’ OR,466.84665,492.87665,177.58658,187.58658,46,
26,Cafea boabe,466.79666,527.24666,165.58658,175.58658,47,
26,Bazil/ Columbia,466.79675,524.58795,155.70308,163.70308,48,
26,500 g,466.79675,488.22875,146.10307,154.10307,49,
26,MERCI Specialități  de ciocolată,14.17307,72.11207,318.21728,352.21728,50,
26,diverse  sortimente 210 - 250 g,14.17317,56.06917,289.13376,316.33377,51,
26,MIDI Prăjitură,387.69357,430.51357,329.80548,351.80548,52,
26,cu cremă lapte /tiramisu / caise 28 g,387.69366,447.38886,290.56201,327.922,53,
26,S26-RO-KW43-KDZ-DULCIURI_L-1000-07,10.99659,124.60059,12.53856,18.53856,54,
26,26,10.98859,22.81859,22.77715,32.77715,55,
27,"20,39",448.07806,468.477685,575.37542,584.44192,0,
27,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,342.98177,11.33849,18.33849,1,
27,-9%,88.15791,139.89207,135.60248,158.82248,2,
27,"5,55",90.28807,162.28168,67.93789,102.76789,3,
27,"6,15",65.74337,104.00993,106.14629,126.78629,4,
27,-16%,114.92917,158.12917,576.2196,594.2196,5,
27,"3,99",116.87327,173.95127,523.84253,550.84253,6,
27,"4,79",99.11577,131.19577,553.4613,569.4613,7,
27,-10%,278.51398,334.60378,135.72488,159.12488,8,
27,"2,69",299.03546,354.89846,523.84253,550.84253,9,
27,"1,79",286.76257,355.20757,68.00309,103.10309,10,
27,,280.06296,284.22296,553.4613,569.4613,11,
27,"1,99",257.92135,296.65095,106.50759,127.30759,12,
27,-12%,455.88449,512.64713,137.27129,161.03129,13,
27,"36,79",437.29245,533.66301,68.13349,103.77349,14,
27,"41,99",434.87997,486.22269,107.23038,128.35038,15,
27,"3,99",439.32965,532.1274852,519.88842,563.78522,16,
27,-23%,472.277006,517.6812604,576.782818,599.7272355,17,
27,"5,19",482.33856,514.5562596,555.143,572.5204,18,
27,SANTAL Nectar /  Suc,14.45657,56.49657,88.61098,122.61098,19,
27,diverse  sortimente 1 l,14.45667,54.60067,59.52749,86.72749,20,
27,BECK`S Bere blondă,456.37777,513.93777,637.55511,659.55511,21,
27,"5% alcool 0,75 l",456.37787,491.97787,608.19165,635.67163,22,
27,sticlă nereturnabilă,456.37787,527.97707,617.79168,625.79168,23,
27,ALBACHER Bere blondă,286.66507,344.22507,606.12713,628.12713,24,
27,"4,8% alcool sticlă nereturnabilă",286.66516,358.11316,586.36371,604.24371,25,
27,"0,66 l",286.66516,307.52916,576.76367,584.76367,26,
